id,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat,prix_achat_m2,type_maison,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier
11434,55,2,1,0,195000,3545,appartement,0,1970.0,1,0,0,1,0,0,1,0,9
11432,105,3,2,0,475000,4524,appartement,0,2077.0,1,0,1,0,0,0,0,1,9
11429,74,3,1,0,200000,2703,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11428,38,1,1,0,102000,2684,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11424,73,3,1,0,156000,2137,appartement,0,2077.0,1,0,0,1,0,0,0,0,9
11423,104,2,2,0,449000,4317,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11422,58,1,1,0,235000,4052,appartement,0,2008.0,1,0,0,1,0,1,0,1,9
11421,47,1,1,0,155000,3298,appartement,0,1970.0,1,0,0,1,0,0,0,0,9
11420,114,4,2,0,265000,2325,appartement,1,1994.0,1,0,0,0,0,0,1,0,9
11419,72,3,1,0,214000,2972,appartement,0,1969.0,1,0,0,1,0,0,0,0,9
11418,95,2,2,0,425000,4474,appartement,0,2011.0,1,0,1,0,0,1,1,1,9
11417,107,2,2,0,420000,3925,appartement,0,2077.0,1,0,1,0,0,0,1,1,9
11416,200,6,3,2,850000,4250,maison,0,1974.0,0,1,1,1,1,0,0,1,9
11415,95,2,2,0,495000,5211,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11414,114,2,2,0,450000,3947,appartement,0,2077.0,1,0,1,0,0,0,0,0,16
11413,76,3,1,0,170000,2237,appartement,1,1965.0,1,0,0,1,0,0,0,0,9
11412,100,3,1,0,255000,2550,appartement,1,1975.0,1,0,0,1,0,0,0,0,9
11411,126,1,1,0,245000,1944,duplex,0,2077.0,1,0,1,0,0,0,1,1,16
11410,134,1,2,0,750000,5597,appartement,0,2006.0,1,0,1,0,0,1,1,1,16
11409,70,3,1,0,248000,3543,duplex,0,2077.0,1,0,0,1,0,0,0,0,9
11408,96,3,2,0,330000,3438,appartement,0,2003.0,1,0,0,0,0,0,0,1,9
11407,60,1,1,0,240000,4000,appartement,0,2002.0,1,0,0,1,1,1,1,1,9
11406,70,1,1,0,410000,5857,appartement,0,2077.0,1,0,1,0,0,0,1,1,16
11405,112,2,2,0,345000,3080,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11403,88,3,1,0,158000,1795,appartement,1,1960.0,1,0,0,1,0,0,0,0,9
11400,57,2,1,0,79200,1389,appartement,1,2077.0,1,0,0,0,0,0,0,0,9
11399,105,3,2,0,465000,4429,duplex,0,2005.0,1,0,1,0,0,1,0,1,9
11398,164,4,3,0,680000,4146,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11397,87,2,1,0,267000,3069,appartement,0,1965.0,1,0,0,0,0,1,1,0,9
11396,140,3,3,0,725000,5179,duplex,0,1988.0,1,0,0,1,1,0,0,1,9
11395,54,1,1,0,219268,4061,appartement,0,2077.0,1,0,0,0,1,0,0,1,9
11394,55,1,1,0,233908,4253,penthouse,0,2077.0,1,0,0,1,0,1,0,1,9
11393,112,2,2,0,345000,3080,appartement,0,1972.0,1,0,0,1,0,0,0,0,9
11392,92,2,2,0,420000,4565,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11391,146,3,2,0,539720,3697,appartement,0,2077.0,1,0,0,1,0,0,0,0,16
11390,55,2,1,0,158000,2873,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11389,167,4,2,0,650000,3892,appartement,0,2005.0,1,0,1,0,0,1,1,1,9
11388,115,3,2,0,380000,3304,appartement,0,1994.0,1,0,0,0,0,0,0,0,9
11387,110,3,2,0,495000,4500,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11382,65,3,1,0,149000,2292,appartement,1,1960.0,1,0,0,1,0,0,0,0,9
11379,283,4,5,0,1500000,5300,appartement,0,2006.0,1,0,1,0,0,1,1,1,9
11378,73,3,1,0,160000,2192,appartement,0,2077.0,1,0,0,1,0,1,0,0,9
11377,135,1,2,0,455000,3370,appartement,0,2077.0,1,0,1,0,0,0,1,0,9
11376,118,3,2,0,595000,5042,appartement,0,2006.0,1,0,1,1,0,1,1,1,16
11375,53,1,1,0,214840,4054,appartement,0,2020.0,1,0,0,0,1,0,0,0,9
11374,100,3,2,2,460000,4600,maison,0,2077.0,0,0,0,1,0,0,0,0,9
11373,76,2,1,0,520000,6842,appartement,0,2077.0,1,0,1,0,0,0,1,0,16
11372,69,3,1,0,145000,2101,appartement,0,1961.0,1,0,0,0,0,0,0,0,9
11371,112,2,1,1,325000,2902,maison,1,2077.0,0,0,0,1,0,0,0,0,9
11370,72,3,1,0,175000,2431,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11369,91,2,2,0,358000,3934,appartement,0,2008.0,1,0,1,0,0,1,1,1,9
11368,83,3,2,0,275000,3313,appartement,0,1985.0,1,0,0,0,0,0,0,0,9
11367,81,4,1,0,210000,2593,appartement,0,2077.0,1,0,0,1,0,1,0,0,9
11366,51,1,1,0,260000,5098,appartement,0,2007.0,1,0,1,0,0,1,1,0,9
11365,74,2,1,0,187000,2527,appartement,0,2077.0,1,0,0,1,0,0,0,0,9
11364,112,4,2,0,330000,2946,appartement,0,1977.0,1,0,0,0,0,1,0,1,9
11363,61,3,1,0,149000,2443,appartement,1,2077.0,1,0,0,1,0,0,0,0,9
11362,72,3,1,0,214000,2972,appartement,0,1969.0,1,0,0,1,0,0,0,0,9
11361,57,3,1,0,179000,3140,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11360,84,3,1,0,330000,3929,appartement,0,2077.0,1,0,0,1,0,1,1,0,9
11359,70,3,1,0,202000,2886,appartement,0,1961.0,1,0,0,0,0,0,0,0,9
11357,120,4,2,0,530000,4417,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11356,252,5,5,4,1380000,5476,maison,0,2077.0,0,1,0,1,1,0,0,1,16
11355,163,3,2,0,795000,4877,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11354,93,2,2,0,460000,4946,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11353,70,2,1,0,373000,5329,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11352,166,3,3,0,790000,4759,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11351,213,3,3,0,720000,3380,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11349,65,1,1,0,330000,5077,appartement,0,2077.0,1,0,1,0,1,0,1,1,16
11347,257,5,3,3,820000,3191,maison,0,2077.0,0,1,0,1,0,0,0,0,9
11346,92,2,1,0,405000,4402,penthouse,0,2000.0,1,0,1,1,0,1,1,1,9
11344,56,3,1,0,179000,3196,appartement,0,1960.0,1,0,0,0,0,0,1,0,9
11343,120,1,1,0,345000,2875,penthouse,0,2077.0,1,0,0,1,1,0,1,1,16
11342,142,4,3,0,740000,5211,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11341,53,1,1,0,280000,5283,appartement,0,2077.0,1,0,1,0,0,1,1,0,9
11340,127,3,2,0,472000,3717,appartement,0,2077.0,1,0,1,1,0,1,1,1,16
11339,142,4,3,0,720000,5070,appartement,0,2005.0,1,0,1,1,0,1,1,1,9
11338,101,2,2,0,420000,4158,appartement,0,2077.0,1,0,1,0,1,1,1,1,9
11337,68,2,2,0,310000,4559,penthouse,0,2001.0,1,0,1,0,0,1,1,1,9
11336,82,2,2,0,385000,4695,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11334,80,1,1,0,240000,3000,duplex,0,2077.0,1,0,0,1,0,0,0,1,16
11333,82,3,1,0,235000,2866,appartement,0,2077.0,1,0,0,1,1,0,0,0,9
11332,65,2,1,0,189000,2908,appartement,1,2077.0,1,0,0,1,0,1,0,0,9
11331,112,4,2,0,315000,2812,appartement,0,1985.0,1,0,0,1,1,1,1,0,9
11330,50,1,1,0,198000,3960,appartement,0,2008.0,1,0,0,1,0,0,0,1,9
11329,120,3,2,0,550000,4583,appartement,0,2006.0,1,0,1,1,0,1,1,1,16
11328,83,3,2,0,308000,3711,appartement,0,1972.0,1,0,0,1,0,0,0,0,9
11327,92,2,2,0,399900,4347,appartement,0,2004.0,1,0,1,0,0,1,1,1,9
11326,122,3,2,0,600000,4918,penthouse,0,2077.0,1,0,1,0,0,1,1,1,9
11324,175,4,2,0,795000,4543,penthouse,0,2077.0,1,0,1,1,0,1,1,1,9
11323,138,3,3,0,668000,4841,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11321,195,4,3,0,995000,5103,appartement,0,2017.0,1,0,1,1,0,1,0,1,16
11319,110,3,2,0,455000,4136,appartement,0,2077.0,1,0,0,0,0,1,0,1,9
11312,70,3,1,0,149000,2129,appartement,1,1966.0,1,0,0,0,0,0,0,0,9
11311,167,5,3,0,400000,2395,appartement,0,2077.0,1,0,0,1,0,1,0,0,9
11310,115,3,1,0,299000,2600,appartement,0,1972.0,1,0,0,0,0,0,1,0,9
11309,228,4,3,3,660000,2895,maison,0,2077.0,0,1,0,1,1,1,0,1,9
11308,100,3,2,0,335000,3350,appartement,0,2077.0,1,0,0,1,0,0,0,1,9
11307,68,1,1,0,335000,4926,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11306,86,3,1,0,179999,2093,appartement,0,2077.0,0,0,0,1,0,0,0,0,9
11305,62,2,1,0,153000,2468,appartement,1,1963.0,1,0,0,0,0,0,0,0,9
11304,101,4,2,0,285000,2822,appartement,1,1973.0,1,0,0,1,1,0,1,1,9
11303,72,3,1,0,160000,2222,appartement,0,1965.0,1,0,0,1,0,0,0,0,9
11301,70,3,1,0,165000,2357,appartement,1,1970.0,1,0,0,1,0,0,0,0,9
11300,60,2,1,0,175000,2917,appartement,0,2077.0,1,0,0,1,0,0,0,0,9
11299,164,3,3,0,628000,3829,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11297,94,1,1,0,215000,2287,duplex,0,2077.0,1,0,0,0,0,0,1,1,16
11296,110,3,1,0,289000,2627,appartement,1,1971.0,1,0,0,1,0,0,0,0,9
11294,185,1,2,0,490000,2649,penthouse,0,2077.0,1,0,0,1,1,0,0,1,16
11293,72,3,1,0,198000,2750,appartement,1,1968.0,1,0,0,1,1,0,0,0,9
11292,152,3,2,0,510000,3355,appartement,0,2077.0,1,0,1,0,1,1,1,1,9
11291,110,2,2,0,339000,3082,appartement,0,1996.0,1,0,1,0,0,1,1,1,16
11290,91,2,2,0,364800,4009,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11289,78,3,1,0,188400,2415,appartement,1,2077.0,1,0,0,0,0,0,0,0,9
11288,78,3,1,0,188400,2415,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11287,102,3,2,0,424000,4157,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11286,176,4,3,0,730821,4152,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11285,131,3,2,0,610812,4663,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11284,153,4,2,0,725418,4741,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11283,185,4,3,0,860000,4649,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11282,124,3,2,0,690541,5569,appartement,0,2077.0,1,0,1,0,0,0,1,0,9
11281,56,3,1,0,179000,3196,appartement,0,1960.0,1,0,0,0,0,0,0,0,9
11280,139,3,2,0,570620,4105,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11279,138,3,2,0,628000,4551,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11278,199,4,3,0,763000,3834,duplex,0,2077.0,1,0,0,1,0,0,1,0,16
11277,211,4,4,0,857000,4062,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11276,139,3,2,0,554140,3987,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11275,139,3,2,0,543840,3913,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11274,146,3,2,0,570620,3908,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11273,139,3,2,0,560320,4031,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11272,146,3,2,0,513970,3520,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11271,185,4,3,0,790000,4270,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11270,146,3,2,0,560320,3838,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11269,146,3,2,0,534570,3661,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11268,199,4,3,0,743000,3734,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11267,146,3,2,0,524270,3591,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11266,146,3,2,0,493370,3379,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11265,146,3,2,0,512940,3513,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11264,199,4,3,0,723000,3633,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11263,122,2,2,0,486160,3985,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11262,146,3,2,0,550020,3767,appartement,0,2077.0,1,0,0,1,0,0,1,0,16
11261,75,2,1,0,280000,3733,appartement,1,2077.0,1,0,0,1,0,1,0,1,9
11260,108,2,2,0,525000,4861,appartement,0,2077.0,1,0,1,1,0,0,1,0,9
11259,156,3,2,0,570000,3654,appartement,0,2077.0,1,0,1,1,0,0,0,0,16
11258,156,3,2,0,555000,3558,appartement,0,2077.0,1,0,1,1,0,0,0,0,16
11257,156,3,2,0,577000,3699,appartement,0,2077.0,1,0,1,1,0,0,0,0,16
11256,212,3,2,0,924000,4358,penthouse,0,2077.0,1,0,1,1,0,0,0,0,16
11251,78,3,1,0,188400,2415,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11249,133,3,2,0,595800,4480,appartement,0,2077.0,1,0,1,0,1,1,1,1,9
11246,87,3,1,0,231000,2655,appartement,0,1973.0,1,0,0,0,0,0,0,0,9
11245,120,3,2,0,600000,5000,appartement,0,2005.0,1,0,1,0,0,1,1,1,9
11242,78,3,1,0,188400,2415,appartement,0,2077.0,1,0,0,1,0,0,0,0,9
11241,90,2,1,0,415000,4611,appartement,0,2077.0,1,0,1,1,0,1,1,0,9
11240,80,3,1,0,279000,3488,appartement,0,2077.0,1,0,0,1,0,1,0,1,9
11238,63,3,1,0,175000,2778,appartement,0,2077.0,1,0,0,1,1,0,0,0,9
11237,108,2,2,0,435000,4028,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11236,63,2,1,0,180000,2857,appartement,0,2077.0,1,0,0,0,1,0,0,0,9
11235,121,4,2,0,335000,2769,appartement,0,1978.0,1,0,0,0,0,1,0,0,9
11234,77,4,1,0,185000,2403,appartement,1,1967.0,1,0,0,1,0,0,0,0,9
11233,61,3,1,0,214000,3508,appartement,1,2077.0,1,0,0,1,0,0,0,0,9
11229,126,3,2,0,425000,3373,appartement,0,2004.0,1,0,1,0,0,1,1,1,9
11228,90,3,2,0,395000,4389,appartement,0,2077.0,1,0,0,0,0,1,0,1,9
11226,159,3,2,0,750000,4717,appartement,0,2006.0,1,0,0,0,0,1,0,1,9
11225,128,3,2,0,370000,2891,appartement,0,1979.0,1,0,0,1,0,0,0,1,9
11224,111,3,1,0,359900,3242,appartement,0,1972.0,1,0,0,1,1,0,1,1,9
11223,74,2,1,0,187000,2527,appartement,0,1970.0,1,0,0,1,1,1,1,0,9
11222,89,3,2,0,239000,2685,appartement,1,1972.0,1,0,0,1,1,0,1,0,9
11221,98,2,2,0,495000,5051,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11220,57,2,1,0,164000,2877,appartement,0,1961.0,1,0,0,0,0,0,1,0,9
11219,140,3,2,0,450000,3214,appartement,0,2003.0,1,0,1,1,0,1,1,1,9
11217,76,2,1,0,185000,2434,appartement,0,1972.0,1,0,0,1,0,0,0,0,9
11216,67,2,1,0,335000,5000,appartement,0,2014.0,1,0,1,0,0,1,1,1,9
11215,137,3,2,0,490000,3577,appartement,0,2004.0,1,0,1,0,0,1,1,1,9
11214,161,3,2,0,750000,4658,appartement,0,2007.0,1,0,1,0,1,1,1,1,9
11213,165,3,2,0,720000,4364,appartement,0,1996.0,1,0,1,0,0,1,1,1,16
11212,134,3,2,0,610212,4554,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11211,131,3,2,0,570447,4355,appartement,0,2077.0,1,0,1,1,0,0,0,0,9
11210,288,3,3,4,635000,2205,maison,0,2003.0,0,0,0,1,1,0,0,1,16
11209,89,2,2,0,435000,4888,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11208,129,3,2,0,499000,3868,appartement,0,2077.0,1,0,1,1,0,0,0,0,16
11207,260,5,3,4,710000,2731,maison,0,2077.0,0,1,1,1,0,0,0,1,16
11206,260,5,3,2,715000,2750,maison,0,2077.0,0,1,0,1,0,1,0,1,9
11205,89,2,2,0,445000,5000,appartement,0,2008.0,1,0,1,0,1,1,1,1,16
11204,183,3,3,0,945000,5164,penthouse,0,2077.0,1,0,1,1,0,0,1,1,9
11202,58,1,1,0,242152,4175,appartement,0,2077.0,1,0,0,0,0,1,0,0,9
11201,58,1,1,0,239235,4125,appartement,0,2077.0,1,0,0,0,0,1,0,0,9
11200,168,4,3,0,758450,4515,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11199,169,4,3,0,763450,4517,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11198,169,4,3,0,768450,4547,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11197,169,4,3,0,760650,4501,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11196,150,3,2,0,796350,5309,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11195,151,3,2,0,680250,4505,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11194,172,4,3,0,775750,4510,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11193,151,3,2,0,688150,4557,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11192,151,3,2,0,695250,4604,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11191,168,4,3,0,775650,4617,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11190,161,4,3,0,836650,5197,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11189,151,3,2,0,693150,4590,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11188,151,3,2,0,700250,4637,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11187,168,4,2,0,765650,4557,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11186,132,3,2,0,727150,5509,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11185,160,4,3,0,840050,5250,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11184,151,3,2,0,690250,4571,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11183,151,3,2,0,685250,4538,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11182,90,2,2,0,440000,4889,appartement,0,2005.0,1,0,1,0,0,1,0,1,16
11181,166,3,2,0,790000,4759,appartement,0,2004.0,1,0,1,0,0,1,0,1,9
11180,136,3,2,0,570000,4191,appartement,0,2004.0,1,0,1,0,0,1,0,1,9
11179,220,4,3,0,975000,4432,duplex,0,1995.0,1,0,1,1,0,1,1,1,16
11177,108,3,2,0,460000,4259,appartement,0,1995.0,1,0,1,0,0,1,0,1,9
11176,124,3,2,0,585000,4718,appartement,0,2006.0,1,0,1,0,0,1,1,1,9
11172,55,2,1,0,145000,2636,appartement,0,1973.0,1,0,0,0,0,0,0,0,9
11171,78,3,1,0,188400,2415,appartement,0,2077.0,1,0,0,1,0,0,0,0,9
11169,107,2,2,0,450000,4206,appartement,0,2006.0,1,0,1,1,0,0,1,1,16
11168,87,2,2,0,454000,5218,appartement,0,2004.0,1,0,1,1,0,1,1,1,9
11167,150,3,2,0,699000,4660,appartement,0,2006.0,1,0,1,1,1,1,1,0,16
11166,220,4,4,3,848000,3855,maison,0,2003.0,0,1,1,1,0,1,0,1,9
11163,167,4,4,0,739000,4425,duplex,0,1995.0,1,0,1,0,0,1,1,1,9
11162,41,1,1,0,228000,5561,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11161,240,4,3,2,1157000,4821,maison,0,1966.0,0,1,0,1,1,0,0,0,9
11158,275,4,5,0,850000,3091,maison,0,2077.0,0,1,0,1,0,0,0,1,9
11157,70,2,1,0,230000,3286,appartement,0,2008.0,1,0,0,0,0,0,0,0,9
11156,150,4,3,2,549000,3660,maison,0,2077.0,0,1,0,1,1,1,0,1,9
11154,252,4,3,2,1240000,4921,maison,0,1984.0,0,1,1,0,0,1,0,1,9
11152,180,4,3,0,710000,3944,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11151,130,3,3,0,595000,4577,appartement,0,2009.0,1,0,1,0,0,1,1,1,16
11150,120,3,2,0,650000,5417,appartement,0,1994.0,1,0,1,0,0,0,1,1,16
11149,170,3,2,0,680000,4000,appartement,0,1999.0,1,0,1,0,0,1,1,1,16
11144,101,2,2,0,460000,4554,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11143,243,3,3,0,998000,4107,appartement,1,1977.0,1,0,1,1,0,0,1,1,16
11141,126,3,2,0,600000,4762,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11139,108,2,2,0,339000,3139,appartement,0,2000.0,1,0,1,0,0,1,0,1,16
11138,277,5,5,0,1450000,5235,appartement,0,2006.0,1,0,1,0,0,1,1,1,9
11137,120,1,1,0,305000,2542,duplex,0,2077.0,1,0,0,1,0,0,0,1,16
11134,86,3,1,0,219000,2547,appartement,1,1976.0,1,0,0,0,0,1,0,0,9
11133,70,2,1,0,189000,2700,appartement,0,1975.0,1,0,0,0,0,0,0,0,9
11130,140,3,2,0,695000,4964,penthouse,0,2000.0,1,0,1,1,0,1,1,1,9
11128,140,3,3,0,990000,7071,penthouse,0,2005.0,1,0,1,1,0,1,1,1,16
11125,55,2,1,0,138000,2509,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11124,77,2,2,0,410000,5325,appartement,0,2013.0,1,0,1,0,0,1,1,1,9
11123,58,1,1,0,266500,4595,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11122,80,2,2,0,345000,4312,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11121,63,2,1,0,305000,4841,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11120,44,1,1,0,237500,5398,appartement,0,2077.0,1,0,1,0,0,1,0,1,9
11119,59,3,1,0,142200,2410,appartement,0,2077.0,1,0,0,0,0,0,0,0,9
11118,110,2,2,0,545000,4955,appartement,0,2006.0,1,0,1,0,0,1,1,1,16
11116,67,1,1,0,230000,3433,appartement,0,2008.0,1,0,0,0,0,1,0,0,9
11115,90,3,1,0,230000,2556,appartement,1,1973.0,1,0,0,0,0,0,0,1,9
11114,168,4,2,0,650000,3869,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11112,86,3,2,0,310000,3605,appartement,0,2077.0,1,0,1,1,0,0,0,1,9
11109,190,4,3,0,695000,3658,appartement,0,2004.0,1,0,1,0,0,1,0,1,9
11108,116,3,2,0,379900,3275,appartement,0,1988.0,1,0,0,0,0,0,0,1,9
11107,70,2,2,0,237900,3399,duplex,0,2077.0,1,0,0,1,1,1,0,0,9
11106,147,4,2,0,585000,3980,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11103,80,3,1,0,246000,3075,appartement,1,2077.0,1,0,0,1,1,0,1,1,9
11102,115,3,2,0,620000,5391,appartement,0,1994.0,1,0,1,0,0,0,1,1,16
11100,128,3,2,0,660000,5156,appartement,0,1995.0,1,0,1,0,0,1,1,1,16
11098,141,3,2,0,635000,4504,appartement,0,1998.0,1,0,1,0,0,1,1,1,16
11097,78,1,1,0,320000,4103,penthouse,0,2077.0,1,0,0,1,1,1,1,1,9
11096,135,2,1,0,320000,2370,appartement,0,1994.0,1,0,1,1,0,1,1,1,9
11095,247,4,2,2,769000,3113,maison,1,1973.0,0,0,0,0,1,1,0,1,9
11094,201,4,5,0,1199000,5965,appartement,0,1988.0,1,0,1,1,0,1,1,1,16
11093,187,2,1,0,499000,2668,maison,1,1969.0,0,1,0,0,0,0,0,1,9
11092,115,3,2,0,400000,3478,appartement,0,2077.0,1,0,1,0,0,1,1,1,9
11084,116,2,2,0,560000,4828,appartement,0,2077.0,1,0,0,1,1,1,0,0,9
11083,84,2,2,0,250000,2976,appartement,0,1969.0,1,0,0,0,0,0,0,0,9
11081,250,4,2,2,730000,2920,maison,0,1992.0,0,1,1,1,1,1,0,1,16
11080,258,3,3,0,898000,3481,maison,0,2077.0,0,0,0,1,1,0,0,1,16
11079,144,3,2,0,650000,4514,appartement,0,2004.0,1,0,1,0,0,1,1,0,9
11078,120,3,2,0,560000,4667,appartement,0,2003.0,1,0,1,0,0,1,0,1,9
11074,62,2,1,0,175000,2823,appartement,0,2077.0,1,0,0,1,1,0,0,0,9
11073,110,3,1,0,329900,2999,appartement,0,1972.0,0,0,0,0,0,0,0,0,9
11072,300,5,4,3,1195000,3983,maison,0,2011.0,0,1,1,1,0,1,0,1,9
11069,151,3,2,0,860000,5695,penthouse,0,1996.0,1,0,1,1,0,1,1,1,16
11068,96,3,2,0,340000,3542,appartement,0,2077.0,1,0,1,0,0,1,1,0,9
11067,111,3,2,0,290000,2613,appartement,0,2003.0,1,0,0,0,0,0,0,1,9
11065,87,3,1,0,210000,2414,appartement,1,1971.0,1,0,0,1,1,0,0,0,9
11064,132,3,2,0,579000,4386,appartement,0,2006.0,1,0,1,0,0,1,1,1,9
11063,50,1,1,0,198000,3960,appartement,0,2008.0,1,0,0,0,0,0,0,1,9
11062,100,1,1,0,260000,2600,duplex,0,2007.0,1,0,0,1,0,0,0,1,16
11061,110,2,2,0,390000,3545,appartement,0,1999.0,1,0,1,0,0,1,1,0,9
11060,92,3,2,0,595000,6467,penthouse,0,2077.0,1,0,0,1,0,1,0,1,9
11058,163,4,3,0,600000,3681,appartement,0,1998.0,1,0,1,0,0,1,1,1,9
11056,115,4,2,0,330000,2870,appartement,0,1994.0,1,0,0,0,0,0,1,0,9
11055,170,3,3,0,915000,5382,duplex,0,2003.0,1,0,1,1,0,1,1,1,16
11054,92,2,2,0,470000,5109,appartement,1,1993.0,1,0,1,0,0,1,1,1,16
11053,200,4,3,0,1500000,7500,appartement,0,2077.0,1,0,1,1,0,1,1,1,16
11052,110,3,2,0,695000,6318,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11051,75,1,1,0,410000,5467,appartement,0,2077.0,1,0,1,0,0,1,1,1,16
11050,135,3,3,0,765000,5667,appartement,0,2006.0,1,0,1,1,0,1,1,1,9
11049,200,3,3,0,950000,4750,penthouse,0,1994.0,1,0,1,1,0,1,1,1,16
11037,65,2,1,0,222000,3415,appartement,0,1951.0,1,0,0,1,0,0,0,0,9
11034,103,2,2,0,400000,3883,appartement,1,2006.0,1,0,1,1,0,1,1,0,9
11033,101,2,2,0,400000,3960,appartement,0,2004.0,1,0,1,0,0,1,1,1,9
11032,125,3,3,0,720000,5760,duplex,0,1995.0,1,0,1,1,0,1,1,1,16
11028,114,3,2,0,520000,4561,appartement,0,2077.0,1,0,1,1,0,1,1,1,9
11023,90,3,1,0,285000,3167,appartement,1,2077.0,1,0,0,1,0,1,0,0,9
11022,120,4,2,0,408300,3402,appartement,1,2077.0,1,0,0,1,0,1,0,0,9
11021,61,3,1,0,214000,3508,appartement,0,1969.0,1,0,0,0,0,0,1,0,9
11020,170,4,2,0,650000,3824,appartement,0,2005.0,1,0,1,1,0,1,1,1,9
11019,118,3,2,0,459000,3890,appartement,0,2077.0,1,0,0,0,0,0,0,1,9
11018,76,3,1,0,170000,2237,appartement,1,1965.0,1,0,0,0,0,0,0,0,9
